id,categoria,comportamiento_esperado,pregunta,respuesta,latencia_ms,longitud_respuesta,es_fallback,juicios_valor_detectados,error,user_id
M034,mixto_faq_catalogo,responder_combinando,el organizador de cables tiene factura a,"Sí, el **Organizador de cables escritorio** (IKEA Signum) tiene factura. Emitimos factura A y factura B según corresponda, y todos los precios incluyen IVA. Está $12.000 y tenemos 20 unidades en stock. ¿Te interesa?",3261,215,no,,,test_prueba_M034
M035,mixto_faq_catalogo,responder_combinando,el cargador Anker 65W llega a Neuquen,"Sí, tenemos el **Cargador Anker 65W GaN** (modelo Nano II) a **$75.000** y tenemos stock disponible. Y con respecto a tu consulta: hacemos envíos a todo el país por Andreani y OCA, así que Neuquén no es problema. ¿Te lo armamos para comprar?",4412,241,no,,,test_prueba_M035
M036,mixto_faq_catalogo,responder_combinando,puedo pagar el razer goliathus en efectivo,"¡Buenas! El **Mouse pad Razer Goliathus Extended** está $45.000. Con respecto al pago en efectivo, lo que tenemos es un **10% de descuento pagando por transferencia bancaria**. Efectivo físico no lo manejamos directamente, pero si te sirve, con transferencia te queda en **$40.500**. ¿Te interesa?",4382,297,no,,,test_prueba_M036
M037,mixto_faq_catalogo,responder_combinando,el Joystick Logitech F310 viene con manual,"¡Buenas! Sí, el Joystick Logitech F310 viene con todo lo que necesitás para arrancar. Según la ficha del producto, incluye: - **Conexión USB** (cableado) - **Layout estilo PlayStation** con 2 joysticks analógicos, D-pad de 8 direcciones y botones de acción - **Compatibilidad con Windows y Steam** En cuanto al manual de usuario, no tengo ese dato específico confirmado en el catálogo, pero los productos Logitech suelen incluir un manual impreso en la caja. Si querés confirmarlo al 100%, avisame y consulto con el área correspondiente. ¿Te interesa llevarlo? Está **$55.000** y tenemos **10 unidades en stock**.",5633,613,no,,,test_prueba_M037
M038,mixto_faq_catalogo,responder_combinando,es nuevo el soporte ergonomico notebook,"Sí, tenemos el **Soporte ergonómico notebook** modelo Stand Pro, está a **$25.000**. Es plegable, de aluminio, con ajuste de altura en 6 niveles, compatible con notebooks de 10 a 17 pulgadas y tiene ventilación mejorada. Lo tenemos en color plateado con 12 unidades en stock. ¿Te interesa?",3525,289,no,,,test_prueba_M038
M039,mixto_faq_catalogo,responder_combinando,si compro tres mouse hay descuento mayorista,"Mirá, estos son los mouse que tenemos en stock: 1. **Mouse Genius DX-110** (oficina) - $8.500 2. **Mouse Logitech M170** (inalámbrico oficina) - $12.000 3. **Mouse Logitech G203 Lightsync** (gamer entry) - $38.000 4. **Mouse Razer DeathAdder V3** (gamer profesional) - $125.000 5. **Mouse Logitech MX Master 3S** (productividad profesional) - $210.000 ¿Cuál te interesa? Así te busco el detalle y te calculo el total por 3 unidades, y de paso consulto si hay descuento por cantidad.",4077,482,no,,,test_prueba_M039
M040,mixto_faq_catalogo,responder_combinando,el envio del pad steelseries qck mini al sur,"El **Mouse pad SteelSeries QcK Mini** está disponible a **$18.000** y tenemos stock. En cuanto al envío al sur, hacemos envíos a todo el país por Andreani y OCA. ¿Querés que calcule el total con el envío o necesitás saber algo más del producto?",4245,244,no,,,test_prueba_M040
X001,contradiccion,corregir_con_catalogo_suavemente,me dijeron que el envio era gratis a todo el pais,"¡Buenas! Mirá, hacemos envíos a todo el país por Andreani y OCA, pero el tema de si es gratis o no depende del monto de la compra y la promoción vigente. ¿Tenés algún producto en mente así te paso el detalle del envío?",3472,218,no,,,test_prueba_X001
X002,contradiccion,corregir_con_catalogo_suavemente,uds estan en cordoba verdad,"No, somos solo tienda online, no tenemos local físico. Despachamos desde Buenos Aires a todo el país. ¿En qué te puedo ayudar?",2877,126,no,,,test_prueba_X002
X003,contradiccion,corregir_con_catalogo_suavemente,tienen local en palermo no,"Somos solo online, no tenemos local físico. Despachamos desde Buenos Aires a todo el país. ¿Necesitás saber algo sobre envíos o algún producto en particular?",2883,157,no,,,test_prueba_X003
X004,contradiccion,corregir_con_catalogo_suavemente,el envio a interior es siempre gratis,No encontré info específica sobre si es siempre gratis. Dejame consultar bien con el área de envíos y te confirmo en un rato. ¿Te sirve?,3183,136,no,,,test_prueba_X004
X005,contradiccion,corregir_con_catalogo_suavemente,el Logitech G203 me lo vendieron en blanco la vez pasada,"Mirá, el Logitech G203 Lightsync que tenemos en stock es color **Negro**, no blanco. Capaz la vez pasada te lo vendieron de otra partida o hubo una confusión. ¿Te sirve el color negro o querés ver qué otros mouses tenemos disponibles?",3451,234,no,,,test_prueba_X005
X006,contradiccion,corregir_con_catalogo_suavemente,la garantia es de 5 anos en todos los productos,"No, la garantía no es de 5 años en todos los productos. La garantía oficial del fabricante es de mínimo 6 meses, y el detalle exacto varía según cada producto. Si querés saber la garantía de uno en particular, decime cuál te interesa y lo reviso.",3261,246,no,,,test_prueba_X006
X007,contradiccion,corregir_con_catalogo_suavemente,el MX Master 3S pesa 250 gramos confirmame,"Te confirmo que el **Mouse Logitech MX Master 3S** pesa **141 gramos**, no 250 gramos. Es un mouse de productividad profesional inalámbrico, ergonómico, con scroll MagSpeed y 7 botones. Está disponible en color Grafito a **$210.000** con 5 unidades en stock.",3197,258,no,,,test_prueba_X007
X008,contradiccion,corregir_con_catalogo_suavemente,el razer deathadder tiene cable yo lo vi,"¡Buenas! Mirá, el Razer DeathAdder que tenemos en stock es el **DeathAdder V3**, y justamente es **inalámbrico** (2.4GHz HyperSpeed), no tiene cable. Es ultra liviano de 59 gramos, con sensor Focus Pro de 30.000 DPI, ideal para gaming profesional. Si lo que buscás es un mouse Razer con cable, no tenemos ese modelo puntual con cable en este momento. ¿Te interesaría ver otras opciones de mouse con cable que tengamos?",3968,418,no,,,test_prueba_X008
X009,contradiccion,corregir_con_catalogo_suavemente,ustedes facturan factura C,"Emitimos factura A y factura B según corresponda, no hacemos factura C. Todos los precios que ves en la tienda ya incluyen IVA. Si necesitás algún tipo de comprobante en particular, decime y vemos cómo ayudarte.",2969,211,no,,,test_prueba_X009
X010,contradiccion,corregir_con_catalogo_suavemente,atienden las 24 horas,"No, no atendemos las 24 horas. Nuestro horario de atención es de lunes a viernes de 9 a 18 hs y sábados de 10 a 13 hs, por WhatsApp y mail. Si necesitás algo fuera de ese horario, dejame el mensaje y te respondemos ni bien arranquemos.",2973,235,no,,,test_prueba_X010
X011,contradiccion,corregir_con_catalogo_suavemente,el Sony WH-1000XM5 tiene garantia de por vida,"Ahí está la info. Los Sony WH-1000XM5 tienen una garantía de **12 meses**, no de por vida. Te paso los detalles: **Auriculares Sony WH-1000XM5** — $685.000 - Cancelación activa de ruido - Bluetooth 5.2, 30 horas de batería - Carga rápida (3 min = 3 horas) - Multipunto - Stock: 3 unidades (color Negro) La garantía es de 12 meses como viene de fábrica. Si querés consultar más sobre coberturas extendidas o algo puntual, decime y te averiguo.",3905,442,no,,,test_prueba_X011
X012,contradiccion,corregir_con_catalogo_suavemente,el monitor lg es 4k seguro me dijeron,"Mirá, te cuento lo que tengo de LG en monitores: - **Monitor LG 24MK430H** ($225.000) — IPS Full HD de 24"", para oficina y multimedia. **No es 4K**. - **Monitor LG UltraGear 27GP850** ($580.000) — Nano IPS QHD (2560x1440), 165Hz, gaming competitivo. **Tampoco es 4K**, es QHD. En el catálogo actual no tengo ningún monitor LG 4K. El que más se acerca en resolución es el UltraGear 27GP850 que es QHD, una calidad de imagen muy buena pero no llega a 4K. Si querés, puedo fijarme si hay algún monitor 4K de otra marca, o contarme qué presupuesto manejás para buscar opciones.",4668,573,no,,,test_prueba_X012
X013,contradiccion,corregir_con_catalogo_suavemente,tenes el HyperX Cloud II en azul,"El HyperX Cloud II lo tenemos, pero en azul no hay. Las opciones disponibles son: - **Rojo y negro** — $125.000 (con sonido virtual 7.1, micrófono extraíble, 6 unidades en stock) - No hay versión azul en el catálogo. ¿Te sirve el color rojo y negro o querés ver otro modelo de auriculares?",3252,289,no,,,test_prueba_X013
X014,contradiccion,corregir_con_catalogo_suavemente,todos los productos son made in china,"¡Buenas! Mirá, no tengo esa información generalizada sobre el origen de todos los productos. Lo que puedo hacer es buscar productos específicos y ver si en sus detalles figura el país de origen. ¿Tenés algún producto en particular que te interese? Así lo reviso.",1968,262,no,,,test_prueba_X014
X015,contradiccion,corregir_con_catalogo_suavemente,el FIFINE K669B es dinamico no condensador,"Mirá, según la ficha del producto que tengo del catálogo, el FIFINE K669B figura como un micrófono USB con **patrón cardioide**, pero no especifica si es dinámico o de condensador. Lo que sí te puedo confirmar es que está pensado para **streaming y podcasts**, tiene conexión USB, control de ganancia integrado, trípode incluido y es plug and play. Está **$68.000** y tenemos 9 unidades en stock. Si querés, puedo buscar otros micrófonos que tengamos para comparar. ¿Te interesa ver alternativas?",4835,496,no,,,test_prueba_X015
X016,contradiccion,corregir_con_catalogo_suavemente,venden iphone tmb,"¡Buenas! No, acá en Verifika Demo somos tienda de tecnología y periféricos gamer. No manejamos celulares ni iPhones. Si querés, pasame qué estás buscando y te cuento lo que tenemos en stock: teclados, mouses, auriculares, monitores, sillas, etc.",2195,245,no,,,test_prueba_X016
X017,contradiccion,corregir_con_catalogo_suavemente,el monitor Samsung Odyssey es de 27 pulgadas,"¡Buenas! Mirá, el Samsung Odyssey que tenemos en stock es el **Odyssey G5 32**, que es de **32 pulgadas**, no de 27. Te paso los detalles: - **Monitor Samsung Odyssey G5 32** — $485.000 - Pantalla curva 1000R, QHD (2560x1440), 144Hz, 1ms, HDR10, FreeSync Premium - Ideal para gaming inmersivo - Tenemos 3 unidades en stock De 27 pulgadas de Samsung no tenemos en este momento. ¿Te interesa el de 32 o querés ver qué otros monitores tenemos disponibles?",3592,452,no,,,test_prueba_X017
X018,contradiccion,corregir_con_catalogo_suavemente,el genius dx-110 trae 5 botones,"Ahí está. El **Mouse Genius DX-110** tiene **3 botones**, no 5. Es un mouse básico óptico con cable USB, 1000 DPI, pensado para oficina. Está $8.500 y tenemos 25 unidades en stock. Si buscás un mouse con 5 botones, decime y vemos qué opciones tenemos en el catálogo.",3359,266,no,,,test_prueba_X018
X019,contradiccion,corregir_con_catalogo_suavemente,la silla Cougar soporta 200 kilos,"Buenas! Mirá, la **Silla gamer Cougar Armor S** tiene una capacidad de soporte de hasta **160 kg**, no 200. Viene en color negro y naranja, con reclinación 180°, apoyabrazos 4D ajustables y pistón clase 4. Está a **$535.000** y tenemos 2 unidades en stock. Si buscás algo que aguante más peso, por ahora en el catálogo no tenemos ninguna silla que llegue a los 200 kg. ¿Te interesa la Cougar Armor S igual o querés ver otras opciones?",3873,434,no,,,test_prueba_X019
X020,contradiccion,corregir_con_catalogo_suavemente,el cable hdmi cuesta 25 mil pesos no 9500,"Mirá, el **Cable HDMI 2m 4K** que tenemos en el catálogo está **$9.500**, no $25.000 ni $9.500 como decías. Es un cable HDMI 2.0 de 2 metros, compatible con 4K 60Hz, conectores chapados en oro. Tenemos 40 unidades en stock. ¿Te interesa ese o buscabas otro tipo de cable HDMI?",3678,276,no,,,test_prueba_X020
X021,contradiccion,corregir_con_catalogo_suavemente,ustedes son distribuidores oficiales de Apple,"Mirá, lo que te puedo confirmar es que todas las marcas que manejamos son originales con garantía oficial del fabricante. Si querés contame qué producto de Apple estás buscando y veo si tenemos algo en el catálogo.",3643,214,no,,,test_prueba_X021
X022,contradiccion,corregir_con_catalogo_suavemente,el cargador anker es de 100w,"Mirá, el cargador Anker que tenemos es el **Anker 65W GaN** (modelo Nano II), que es de 65W, no de 100W. Sale **$75.000** y tiene tecnología GaN, es re compacto y carga una MacBook Pro 13 al 100% en 70 minutos. Lo que sí tenemos de Anker con soporte de 100W es el **Hub USB-C 7 en 1 Anker** ($105.000), que tiene un puerto USB-C PD de 100W para carga pasante. Y también el **Cable USB-C a USB-C 1m Anker** ($12.000) que soporta carga rápida de 100W. ¿Te sirve alguno de esos o querés ver otras opciones de cargadores?",4309,517,no,,,test_prueba_X022
X023,contradiccion,corregir_con_catalogo_suavemente,venden tambien notebooks,"Mirá, notebooks como tal no tenemos en el catálogo. Lo que sí tenemos es un **Soporte ergonómico para notebook** de aluminio, plegable, ajustable en 6 niveles, compatible con notebooks de 10 a 17 pulgadas, a $25.000. ¿Te sirve o buscabas otra cosa?",3147,248,no,,,test_prueba_X023
X024,contradiccion,corregir_con_catalogo_suavemente,el blue yeti es inalambrico,"No, el Blue Yeti no es inalámbrico. Es un micrófono USB con cable, ideal para streaming y broadcasting profesional. Tiene 4 patrones polares (cardioide, bidireccional, omnidireccional y estéreo), control de mute y monitoreo directo. Está disponible en plateado a $225.000 con 4 unidades en stock. Si buscás algo inalámbrico, de eso no tengo en micrófonos. ¿Te interesa el Blue Yeti igual o querés ver otras opciones?",3475,416,no,,,test_prueba_X024
X025,contradiccion,corregir_con_catalogo_suavemente,el teclado K380 viene en negro,"El Logitech K380 que tenemos en stock es color **Rosa**, no negro. Está a **$55.000**. ¿Te interesa ese modelo en rosa o querés ver otras opciones de teclados compactos Bluetooth que tengamos disponibles?",3144,204,no,,,test_prueba_X025
X026,contradiccion,corregir_con_catalogo_suavemente,uds acen repaciones tambien,"Dejame consultarte, ¿a qué te referís con reparaciones? ¿Reparación de productos que vendemos, o reparación en general de PCs, periféricos, etc.? Decime un toque más y te averiguo.",2131,180,no,,,test_prueba_X026
X027,contradiccion,corregir_con_catalogo_suavemente,el SSD Samsung 980 es de 2TB,"El modelo que tenemos en stock es el **SSD Samsung 980 PRO 1TB** a **$225.000**. Es la versión de 1TB, no de 2TB. Es un disco NVMe PCIe 4.0 con lectura de 7000 MB/s y escritura de 5000 MB/s, ideal para gaming y workstation. De 2TB no tenemos ese modelo en particular. ¿Te interesa el de 1TB o querés ver qué otras opciones de almacenamiento de 2TB tenemos?",3780,356,no,,,test_prueba_X027
X028,contradiccion,corregir_con_catalogo_suavemente,el adaptador tp-link es wifi 6,"Te cuento: el adaptador TP-Link que tenemos es el **Archer T2U Nano**, y es **WiFi 5 (AC600)**, no WiFi 6. Es un modelo chiquito, de doble banda (2.4 y 5 GHz) hasta 600 Mbps, ideal para notebooks sin WiFi. Está $18.000. Si buscás algo con WiFi 6, decime y vemos qué opciones tenemos.",4062,283,no,,,test_prueba_X028
X029,contradiccion,corregir_con_catalogo_suavemente,el Hub Anker tiene 12 puertos,"Encontré el **Hub USB-C 7 en 1 Anker** (modelo A8346), que es el más cercano a lo que preguntás. Tiene **7 puertos**, no 12. Te cuento lo que incluye: - 1 puerto HDMI 4K a 30Hz - 2 puertos USB 3.0 - Lector de SD y microSD - USB-C Power Delivery de hasta 100W Está $105.000, en color gris espacial, carcasa de aluminio, y tiene 8 unidades en stock. ¿Te sirve ese o buscabas específicamente uno con 12 puertos?",3957,408,no,,,test_prueba_X029
X030,contradiccion,corregir_con_catalogo_suavemente,ustedes venden por mercado libre solamente,"No, no solo vendemos por Mercado Libre. Aceptamos transferencia bancaria, Mercado Pago, y tarjetas de crédito y débito Visa, Mastercard y American Express. También podés comprar directo por acá. ¿Qué estabas buscando?",3202,217,no,,,test_prueba_X030
X031,contradiccion,corregir_con_catalogo_suavemente,el envio a Ushuaia es gratis,"Mira, la info que tengo es que hacemos envíos a todo el país por Andreani y OCA, pero no me especifica si a Ushuaia es gratis o no. Dejame consultar con el área de envíos y te confirmo en un rato. ¿Te parece?",3100,208,si,,,test_prueba_X031
X032,contradiccion,corregir_con_catalogo_suavemente,el cougar armor s es de tela,"No, la Cougar Armor S no es de tela. Es de **cuero PVH y acero**, no de tela. Viene en color negro y naranja, tiene reclinación 180°, apoyabrazos 4D ajustables y soporta hasta 160 kg. Está a $535.000 con 2 unidades en stock. Si buscás una silla de tela, decime y veo qué opciones tengo en el catálogo.",3491,301,no,,,test_prueba_X032
X033,contradiccion,corregir_con_catalogo_suavemente,el Razer BlackWidow es inalambrico,"El **Razer BlackWidow V4** que tenemos en stock es **con cable**, no inalámbrico. Tiene conexión USB, switches mecánicos Razer Green táctiles, RGB Chroma y apoyamuñecas magnético. Está a **$295.000**. Si buscás algo inalámbrico de Razer, el **Mouse Razer DeathAdder V3** sí es inalámbrico (2.4GHz HyperSpeed), pero en teclados inalámbricos de esa marca no tenemos por ahora. ¿Te interesa ver otras opciones de teclados inalámbricos?",3723,432,no,,,test_prueba_X033
X034,contradiccion,corregir_con_catalogo_suavemente,el ssd kingston tiene 1tb,"Mirá, el SSD Kingston de 1TB no lo tenemos en stock. Lo que sí tenemos de Kingston en almacenamiento es el **SSD Kingston A2000 500GB** a **$85.000**, que es un NVMe PCIe 3.0 ideal para upgrade de PC o notebook. Si te interesa un SSD de 1TB, tenemos el **Samsung 980 PRO 1TB** a **$225.000**, que es NVMe PCIe 4.0 con velocidades de lectura de 7000 MB/s. ¿Te sirve alguna de esas opciones?",3727,389,no,,,test_prueba_X034
X035,contradiccion,corregir_con_catalogo_suavemente,la lampara Xiaomi es de pie,"En el catálogo tenemos la **Lampara LED escritorio Xiaomi** (modelo Mi LED Desk Lamp 1S), que es de **escritorio**, no de pie. Es blanca, tiene brillo ajustable, control táctil y se conecta con la app Mi Home. Está **$45.000**. De pie no tenemos ninguna lámpara Xiaomi en este momento. ¿Te sirve la de escritorio o buscás algo específico de pie?",3492,345,no,,,test_prueba_X035
X036,contradiccion,corregir_con_catalogo_suavemente,el watercooling cooler master es de 360mm,"Mirá, el watercooling Cooler Master que tenemos en stock es el **MasterLiquid ML240L V2 RGB**, que es de **240mm**, no de 360mm. Tiene radiador de 240mm con dos ventiladores SickleFlow 120mm RGB, bomba dual chamber, compatible con Intel LGA1700 y AMD AM5, y está a **$245.000**. De 360mm no tenemos de Cooler Master en este momento. ¿Te interesa el de 240mm o querés ver qué otras opciones de watercooling tenemos?",3327,414,no,,,test_prueba_X036
X037,contradiccion,corregir_con_catalogo_suavemente,la memoria G.Skill Trident Z es DDR4,"Encontramos la G.Skill Trident, pero ojo: la que tenemos en stock es la **Trident Z5 RGB 32GB (2x16GB) DDR5** a **$385.000**. Es DDR5, no DDR4. Si justo buscabas DDR4, esa no la tenemos. Pero si te sirve la versión DDR5, te paso más detalles. ¿Qué necesitás exactamente?",3453,270,no,,,test_prueba_X037
X038,contradiccion,corregir_con_catalogo_suavemente,ustedes envian por correo argentino,"No, trabajamos con **Andreani** y **OCA** para envíos a todo el país. Por Correo Argentino no estamos enviando. ¿Te sirve alguna de esas dos?",2963,141,no,,,test_prueba_X038
X039,contradiccion,corregir_con_catalogo_suavemente,tienen sucursal en Mendoza,"No, somos solo tienda online, no tenemos sucursal física en Mendoza ni en ningún lado. Despachamos desde Buenos Aires a todo el país. ¿Querés que te cuente cómo son los envíos a Mendoza?",2935,186,no,,,test_prueba_X039
X040,contradiccion,corregir_con_catalogo_suavemente,el cable usb-c anker es de 3 metros,"El cable USB-C Anker que tenemos en stock es el **PowerLine III de 1 metro**, modelo de 1m. De 3 metros no tenemos disponible de Anker. Lo que sí te puedo ofrecer de Anker en cables USB-C es este: - **Cable USB-C a USB-C 1m Anker PowerLine III** — $12.000, carga rápida 100W, nylon trenzado, 18 meses de garantía. Si te sirve el de 1 metro, avísame y te paso más detalles. Si buscás específicamente de 3 metros, no tenemos esa versión de Anker en este momento.",3940,460,no,,,test_prueba_X040
A001,ambiguedad,identificar_o_pedir_aclaracion,el mouse Logitech a 38 mil que tenia RGB,"¡Sí, lo encontré! Es el **Mouse Logitech G203 Lightsync** a **$38.000**. Te cuento los detalles: - **Color:** Negro - **Iluminación:** RGB Lightsync personalizable via software G HUB - **Sensor:** Óptico de 8000 DPI - **Conexión:** USB con cable trenzado - **Botones:** 6 programables - **Peso:** 85 gramos - **Stock:** 12 unidades disponibles ¿Te interesa llevarlo o querés saber algo más?",3816,390,no,,,test_prueba_A001
A002,ambiguedad,identificar_o_pedir_aclaracion,cual era el de samsumg de 225,"Encontré un producto Samsung que coincide con el número 225. Tenemos el **SSD Samsung 980 PRO 1TB** a **$225.000**. Es un disco sólido NVMe PCIe 4.0, ideal para PC gaming o workstation, con lectura de 7000 MB/s y escritura de 5000 MB/s. ¿Te referías a ese?",3460,256,no,,,test_prueba_A002
A003,ambiguedad,identificar_o_pedir_aclaracion,el teclado mecanico ese RGB,"¡Buenas! Mirá, de teclados mecánicos RGB tenemos estas opciones: 1. **Teclado Logitech G915 TKL** – $485.000 – Mecánico inalámbrico, tenkeyless, low profile, aluminio aeronáutico. Ideal para gaming profesional. 2. **Teclado Razer BlackWidow V4** – $295.000 – Full size, switches verdes táctiles, RGB Chroma, con apoyamuñecas magnético. 3. **Teclado HyperX Alloy Origins** – $165.000 – Compacto de aluminio, switches HyperX Red lineales, RGB por tecla, USB-C desmontable. ¿Cuál te llama más la atención? Te paso más detalles del que quieras.",4294,540,no,,,test_prueba_A003
A004,ambiguedad,identificar_o_pedir_aclaracion,los auriculares sony cuanto eran,"Los auriculares **Sony WH-1000XM5** están **$685.000**. Son los premium con cancelación de ruido activa, Bluetooth 5.2 y 30 horas de batería. Tenemos 3 unidades en stock en color negro. ¿Te interesa alguno en particular o querés saber más detalles?",3000,248,no,,,test_prueba_A004
A005,ambiguedad,identificar_o_pedir_aclaracion,el mouse rojo de Razer,"¡Buenas! Mirá, busqué en el catálogo y de Razer en color rojo no tengo ningún mouse. Lo que sí tenemos de Razer en mouse es el **DeathAdder V3**, pero viene en color **Negro**. Te paso los detalles: - **Mouse Razer DeathAdder V3** – $125.000 - Inalámbrico, sensor Focus Pro de 30.000 DPI, ultra liviano de 59 gramos, ideal para gaming profesional. ¿Te interesa ese modelo en negro o querés ver otras opciones de mouse rojo de otras marcas?",3827,439,no,,,test_prueba_A005
A006,ambiguedad,identificar_o_pedir_aclaracion,el monitor mas grande ke tenian,"El monitor más grande que tenemos es el **Monitor Samsung Odyssey G5 32**, de 32 pulgadas curvo, resolución QHD y 144Hz, a **$485.000**. También tenemos dos opciones de 27 pulgadas si te va algo más chico: el AOC 27G2 a $295.000 y el LG UltraGear 27GP850 a $580.000. ¿Te interesa alguno en particular?",3403,301,no,,,test_prueba_A006
A007,ambiguedad,identificar_o_pedir_aclaracion,la silla de cuero PVH,"¡Buenas! La que tiene cuero PVH es la **Silla gamer Cougar Armor S**, en color negro y naranja. Está a **$535.000** y tengo 2 unidades en stock. Te cuento que es una silla premium con: - Reclinación 180 grados - Apoyabrazos 4D ajustables - Cojines de memoria - Pistón clase 4 - Soporta hasta 160 kg - 24 meses de garantía ¿Te interesa esa o querés que te cuente de alguna otra?",3876,377,no,,,test_prueba_A007
A008,ambiguedad,identificar_o_pedir_aclaracion,el microfono del logo,"¡Buenas! Mirá, de micrófonos propiamente dichos tenemos dos opciones: 1. **Microfono FIFINE K669B** – $68.000. USB, cardioide, ideal para streaming y podcasts. Viene con trípode incluido. 2. **Microfono Blue Yeti USB** – $225.000. Profesional, con 4 patrones polares (cardioide, bidireccional, omnidireccional, estéreo), monitoreo directo y control de mute. ¿Te interesa alguno en particular? Te paso más detalles del que quieras.",3818,430,no,,,test_prueba_A008
A009,ambiguedad,identificar_o_pedir_aclaracion,el cable trenzado que me mostraron,El único cable trenzado que tenemos es este: **Cable USB-C a USB-C 1m Anker** — $12.000 - Material: Nylon trenzado - Carga rápida 100W Power Delivery - Transferencia de datos USB 2.0 (480 Mbps) - Conectores USB-C a USB-C - 18 meses de garantía ¿Te referías a ese o tenías otro en mente?,3626,286,no,,,test_prueba_A009
A010,ambiguedad,identificar_o_pedir_aclaracion,el cooler de doble torre,"El único cooler de doble torre que tenemos en stock es el **Cooler CPU DeepCool AK620** a **$135.000**. Es de doble torre con 6 heatpipes, dos ventiladores de 120mm, soporta hasta 260W TDP y es compatible con Intel LGA1700/LGA1200 y AMD AM5/AM4. Viene con 5 años de garantía y tenemos 5 unidades disponibles. ¿Te interesa ese modelo o querés ver otras opciones de refrigeración?",3202,378,no,,,test_prueba_A010
A011,ambiguedad,identificar_o_pedir_aclaracion,los auriculares con cancelacion de ruido,"¡Buenas! Mirá, de auriculares con cancelación de ruido tenemos estos: - **Sony WH-1000XM5** — $685.000. Cancelación activa de ruido, Bluetooth 5.2, 30 horas de batería, carga rápida. Ideal para viaje y oficina. Quedan 3. - **HyperX Cloud II** — $125.000. Sonido virtual 7.1, más que nada gamer, no tiene cancelación activa de ruido como tal. - **Logitech G Pro X** — $285.000. Gaming profesional con Blue VO!CE, pero tampoco tiene cancelación activa. - **JBL Tune 510BT** — $75.000. Inalámbricos on ear, Pure Bass, 40 horas de batería, pero sin cancelación activa. El único con cancelación de ruido activa es el **Sony WH-1000XM5**. ¿Te interesa alguno en particular? Te paso más detalles si querés.",4335,699,no,,,test_prueba_A011
A012,ambiguedad,identificar_o_pedir_aclaracion,el monitor curvo gamer,"¡Buenas! Mirá, de monitores curvos gamer tenemos este: **Monitor Samsung Odyssey G5 32""** — $485.000 - Panel VA curvo 1000R, QHD (2560x1440), 144Hz, 1ms - HDR10, FreeSync Premium - Ideal para gaming inmersivo Después también tenemos el **Monitor Samsung 24 F390** a $165.000, que es curvo pero de 24"" y 75Hz, más pensado para hogar y oficina que para gaming. ¿Te interesa alguno en particular? Te paso más detalles del que quieras.",3837,431,no,,,test_prueba_A012
A013,ambiguedad,identificar_o_pedir_aclaracion,el mouse para programar,"Para programar te diría que los más copados son estos: 1. **Logitech MX Master 3S** — $210.000 — Inalámbrico, ergonómico, scroll MagSpeed, pensado para productividad profesional. Ideal si laburás muchas horas y querés comodidad. 2. **Logitech G203 Lightsync** — $38.000 — Con cable, 8000 DPI, 6 botones programables. Más económico y va bien si querés algo funcional sin gastar tanto. 3. **Logitech M170** — $12.000 — Inalámbrico básico, re barato, va para el día a día pero sin tantas prestaciones. ¿Tenés algún presupuesto en mente? Así te ayudo a elegir mejor.",4199,562,no,,,test_prueba_A013
A014,ambiguedad,identificar_o_pedir_aclaracion,el teclao pa mac,"Mirá, de teclados tenemos varios. Los que son compatibles con Mac por conexión Bluetooth o USB son estos: 1. **Teclado Logitech K380** ($55.000) - Bluetooth, compacto, multi-dispositivo, compatible con Mac, Windows, iOS y Android. Ideal para uso de hogar o con tablet. 2. **Teclado Logitech G915 TKL** ($485.000) - Mecánico inalámbrico con Bluetooth y Lightspeed, compatible con Mac también. 3. **Teclado Razer BlackWidow V4** ($295.000) - Mecánico full size, USB cableado. 4. **Teclado HyperX Alloy Origins** ($165.000) - Mecánico compacto, USB-C. 5. **Teclado Genius KB-110X** ($12.000) - Membrana básico, USB. ¿Alguno te llama la atención? Te paso más detalles del que quieras.",4537,680,no,,,test_prueba_A014
A015,ambiguedad,identificar_o_pedir_aclaracion,el SSD mas rapido,"El más rápido que tenemos es el **SSD Samsung 980 PRO 1TB**. Tiene interfaz NVMe PCIe 4.0 con lectura de **7000 MB/s** y escritura de **5000 MB/s**. Está a **$225.000** y tiene 5 unidades en stock. Si querés algo más económico, el **Kingston A2000 500GB** va a **$85.000**, pero es PCIe 3.0 (lectura 2200 MB/s). ¿Te interesa alguno en particular?",3514,346,no,,,test_prueba_A015
A016,ambiguedad,identificar_o_pedir_aclaracion,la memoria ddr5 que tenian,Tenemos una sola opción en DDR5: **Memoria RAM G.Skill Trident Z 32GB DDR5** — $385.000 - Kit 2x16GB a 6000MHz CL36 - Con RGB y disipador de aluminio - Ideal para gaming high-end y overclocking - Stock: 4 unidades ¿Te interesa ese modelo o buscabas algo en particular?,3305,268,no,,,test_prueba_A016
A017,ambiguedad,identificar_o_pedir_aclaracion,el hub con HDMI,"Encontramos un hub con HDMI. Te paso el dato: **Hub USB-C 7 en 1 Anker** (modelo A8346) — $105.000 - Puerto HDMI 4K a 30Hz - 2 puertos USB 3.0, lector SD y microSD - Carga pasante USB-C PD 100W - Compatible con MacBook, iPad Pro y notebooks USB-C - Color gris espacial, en aluminio, 8 unidades en stock Después también tenemos un **Hub USB 3.0 4 puertos Genius** a $14.000, pero ese no tiene HDMI. ¿Te interesa el Anker o querés que busque algo más específico?",4033,460,no,,,test_prueba_A017
